"sample_id","ppt","q","tmax","tmin","ws"
"LTR1508_6.10.2010",83.975,35.3166666666667,9.60666666666667,2.95833333333333,2.97916666666667
"LTR1508_25.9.2014",70.4,25.5916666666667,11.355,4.60333333333334,3.20166666666667
"LTR1509_27.9.2010",67.7416666666667,17.4583333333333,10.7883333333333,3.38166666666667,3.19333333333333
"LTR1509_10.10.2013",62.7,18.9333333333333,10.7241666666667,3.23916666666667,3.13
"LTR1509_30.9.2015",42.4833333333333,11.425,12.0741666666667,4.125,3.35166666666667
"LTR1509_15.10.2021",59.5166666666667,7.71666666666667,11.75,4.04166666666667,3.325
"LTR151_13.10.2015",43.275,7.45,12.1225,3.30416666666667,3.195
"LTR151_8.10.2019",42.4583333333333,8.25833333333333,12.775,4.125,3.03333333333333
"LTR151_12.10.2022",57.7583333333333,17.275,11.7166666666667,3.15833333333333,3.4
"LTR1510_19.9.2011",65.8083333333333,22.3666666666667,10.4658333333333,2.70666666666667,3.48833333333333
"LTR1510_30.9.2014",58.5916666666667,15.4333333333333,12.1225,4.6725,3.3975
"LTR1511_1.10.2010",68.825,16.6833333333333,10.6816666666667,3.40166666666667,3.22
"LTR1511_15.10.2013",60.7083333333333,16.425,10.8375,3.38416666666667,3.12416666666667
"LTR1511_28.9.2015",40.925,9.55,12.2325,4.25166666666667,3.32416666666667
"LTR1511_8.10.2018",53.6333333333333,21.5083333333333,12.5833333333333,4.75833333333334,3.35333333333333
"LTR1511_7.10.2021",56.0666666666667,6.24166666666667,11.875,4.125,3.3
"LTR1512_8.9.2010",65.625,16.2,10.8483333333333,3.41916666666667,3.265
"LTR1512_15.10.2013",59.7083333333333,16.6583333333333,10.7158333333333,3.23416666666667,3.21416666666667
"LTR1512_30.9.2015",39.9666666666667,9.06666666666667,12.115,4.0725,3.38916666666667
"LTR1512_1.10.2018",52.1083333333333,20.025,12.4333333333333,4.575,3.41666666666667
"LTR1513_26.9.2011",57.9,18.2416666666667,10.0991666666667,2.21916666666667,3.21416666666667
"LTR1513_28.9.2015",40.8916666666667,9.26666666666667,11.6041666666667,3.51583333333334,3.07333333333333
"LTR1513_12.10.2021",59.4583333333333,9.93333333333333,11.3833333333333,3.6,3.24166666666667
"LTR1514_18.9.2012",57.8083333333333,17.9916666666667,10.705,3.46833333333334,3.42
"LTR1514_24.9.2013",56.1166666666667,20.5666666666667,10.2633333333333,2.895,3.01666666666667
"LTR1514_17.9.2014",59.3916666666667,14.7166666666667,11.5591666666667,4.42,3.26083333333333
"LTR1514_8.10.2015",46.0333333333333,13.8166666666667,11.3641666666667,3.98666666666667,3.30833333333333
"LTR1514_26.9.2016",58.8583333333333,12.4833333333333,11.4566666666667,4.365,3.08
"LTR1514_4.10.2017",60.875,18.275,10.0416666666667,3.49166666666667,3.3
"LTR1514_6.10.2020",52.2583333333333,8.21666666666667,12.5583333333333,5.225,3.575
"LTR1515_5.10.2010",63.8916666666667,13.1916666666667,10.1775,3.09333333333334,2.83083333333333
"LTR1515_19.10.2011",58.6333333333333,15.825,10.445,2.84,3.07583333333333
"LTR1515_16.10.2013",55.5166666666667,15.3666666666667,10.5241666666667,3.12333333333333,2.70333333333333
"LTR1515_23.9.2014",54.75,10.25,11.9083333333333,4.73,3.02083333333333
"LTR1515_21.10.2015",41.0666666666667,9.60833333333333,11.6916666666667,4.29583333333334,3.05916666666667
"LTR1515_24.9.2019",41.8583333333333,8.31666666666667,12.375,5.075,2.93333333333333
"LTR1515_19.9.2022",58.0916666666667,14.775,11.5833333333333,4.175,3.09166666666667
"LTR1516_20.9.2011",57.0416666666667,15.8833333333333,10.3041666666667,2.18666666666667,3.28166666666667
"LTR1516_22.9.2014",56.0083333333333,10.65,11.9308333333333,4.1825,3.22083333333333
"LTR1516_20.9.2018",54.7,17.1166666666667,11.7583333333333,4.025,3.235
"LTR1517_23.9.2011",57.5333333333333,15.225,10.4333333333333,2.43666666666667,3.26333333333333
"LTR1517_9.10.2014",50,9.875,12.2108333333333,4.45,3.155
"LTR1517_9.10.2017",59.0166666666667,14.7916666666667,10.5416666666667,3.475,3.245
"LTR1517_22.9.2020",50.3333333333333,2.80833333333333,12.875,4.95,3.45833333333333
"LTR1518_13.10.2011",59.0333333333333,16.3666666666667,10.3216666666667,2.46083333333333,3.26583333333333
"LTR1519_23.9.2011",58.1083333333333,14.7416666666667,10.55,2.75916666666667,3.1575
"LTR1519_9.10.2014",48.8416666666667,9.16666666666667,12.3058333333333,4.77666666666667,3.0525
"LTR1519_1.10.2018",49.475,17,12.2166666666667,4.65833333333333,3.12416666666667
"LTR1519_4.10.2021",54.8083333333333,8.375,11.8416666666667,4.19166666666667,3.14166666666667
"LTR1520_6.10.2011",55.2833333333333,14.6333333333333,10.7975,2.7675,3.3175
"LTR1520_29.9.2014",54.2166666666667,10.0166666666667,12.2508333333333,4.65416666666667,3.27
"LTR1520_10.10.2018",49.3166666666667,16.3166666666667,12.3333333333333,4.51666666666667,3.31
"LTR1520_27.9.2021",54.4416666666667,8.975,12.15,4.25000000000001,3.325
"LTR1521_29.9.2011",57.925,14.9416666666667,10.4816666666667,2.59833333333334,3.34666666666667
"LTR1521_1.10.2014",48.1333333333333,10.5,12.2983333333333,4.59,3.23166666666667
"LTR1521_9.10.2018",49.6583333333333,17.1833333333333,12.225,4.43333333333334,3.31166666666667
"LTR1521_21.9.2021",54.2833333333333,9.34166666666667,12.0166666666667,4.14166666666667,3.31666666666667
"LTR1522_13.10.2011",60.1666666666667,17.175,10.2166666666667,2.41666666666667,3.21333333333333
"LTR1523_13.10.2011",60.25,17.425,10.1841666666667,2.415,3.2125
"LTR1524_28.9.2011",62.1916666666667,18.3583333333333,10.0816666666667,2.315,3.3475
"LTR1524_2.10.2014",49.6583333333333,12.6083333333333,11.8791666666667,4.31583333333333,3.235
"LTR1524_13.10.2022",61.35,18.2333333333333,11.275,3.56666666666667,3.33333333333333
"LTR1525_6.10.2011",58.85,16.25,10.675,2.805,3.35333333333333
"LTR1525_30.9.2014",54.775,11.8916666666667,12.1225,4.67,3.29833333333333
"LTR1525_18.10.2018",50.8666666666667,18.875,12.2333333333333,4.51666666666667,3.32
"LTR1525_28.9.2021",54.5583333333333,9.05,12.0166666666667,4.25833333333334,3.325
"LTR1526_21.9.2016",55.7166666666667,12.7,12.0783333333333,4.54,3.17166666666667
"LTR1526_7.10.2019",40.5416666666667,8.675,12.5333333333333,4.8,3.15833333333333
"LTR1527_4.10.2011",59.7916666666667,16.3166666666667,10.9966666666667,3.05333333333333,3.46333333333333
"LTR1527_3.10.2014",48.175,12.2166666666667,12.5866666666667,4.86916666666667,3.34583333333333
"LTR1527_2.10.2018",52.2333333333333,20.0583333333333,12.6083333333333,4.725,3.3725
"LTR1528_19.9.2011",60.8416666666667,15.6583333333333,10.855,3.02333333333334,3.48
"LTR1528_7.10.2014",47.4833333333333,11.5416666666667,12.6675,4.94666666666667,3.33416666666667
"LTR1528_4.10.2022",53.825,11.775,12.0666666666667,4.25833333333334,3.44166666666667
"LTR1529_14.10.2011",62.4166666666667,18.6166666666667,10.8558333333333,2.96333333333333,3.44
"LTR1529_30.9.2014",57.4583333333333,14.3333333333333,12.295,4.79583333333334,3.35833333333333
"LTR1530_13.10.2011",63.825,19.8916666666667,10.8241666666667,2.94916666666667,3.43666666666667
"LTR1530_7.10.2014",50.9583333333333,14.8166666666667,12.4541666666667,4.81,3.32583333333333
"LTR1532_28.9.2011",62.775,19.7833333333333,10.0841666666667,2.3525,3.42
"LTR1532_30.9.2014",56.425,13.6416666666667,11.7291666666667,4.34916666666667,3.34166666666667
"LTR1532_16.10.2018",52.7583333333333,21.2416666666667,11.8333333333333,4.20833333333334,3.35416666666667
"LTR1533_5.10.2010",71.2,21,9.79416666666667,2.6975,3.1225
"LTR1533_7.10.2020",52.45,8.58333333333333,12.5083333333333,5.09166666666667,3.6
"LTR1534_21.9.2022",62.95,25.4166666666667,11.275,4.15,3.39166666666667
"LTR1535_21.9.2022",61.6416666666667,24.4833333333333,11.2833333333333,4.19166666666667,3.35
"LTR1536_19.10.2010",80.4916666666667,32,9.61166666666667,3.28166666666667,2.92416666666667
"LTR1536_27.9.2012",68.9666666666667,27.2833333333333,10.5866666666667,4.12083333333334,3.34166666666667
"LTR1536_20.9.2016",70.025,19.4583333333333,11.275,4.95833333333333,2.9625
"LTR1536_21.10.2019",52.375,16.7416666666667,11.6833333333333,5.34166666666667,3.08333333333333
"LTR1537_5.10.2010",80.625,32.0916666666667,9.63583333333334,3.265,2.86416666666667
"LTR1537_27.9.2012",68.9333333333333,27.2833333333333,10.6216666666667,4.1325,3.29083333333333
"LTR1537_20.9.2016",69.8416666666667,19.4666666666667,11.2875,4.97583333333333,2.9
"LTR1537_21.10.2019",52.275,16.6833333333333,11.7083333333333,5.35,3.05
"LTR1538_20.9.2022",67.9666666666667,31.4083333333333,11.0583333333333,4.125,3.43333333333333
"LTR1539_29.9.2014",62.3916666666667,17.7,11.4316666666667,4.59333333333334,3.3875
"LTR1539_19.10.2020",56.9416666666667,12.8333333333333,12.4083333333333,5.40833333333334,3.70833333333333
"LTR1540_24.9.2014",58.2583333333333,13.9083333333333,11.5766666666667,4.60166666666667,3.17166666666667
"LTR1540_12.10.2020",51.475,7.7,12.6,5.41666666666667,3.48333333333333
"LTR1541_29.9.2014",60.45,16.1,11.5325,4.61416666666667,3.2725
"LTR1541_6.10.2020",54.5583333333333,10.0416666666667,12.5416666666667,5.425,3.59166666666667
"LTR1542_22.9.2011",58.1166666666667,16.8333333333333,10.2641666666667,2.15333333333334,3.22583333333333
"LTR1542_9.10.2014",51.7416666666667,10.6083333333333,12.035,4.14916666666667,3.12166666666667
"LTR1542_28.9.2020",51.0083333333333,5.36666666666667,12.725,4.70833333333334,3.45
"LTR1543_23.9.2011",57.45,15.7083333333333,10.2875,2.2275,3.22083333333333
"LTR1543_9.10.2014",50.6666666666667,10.05,12.0558333333333,4.22333333333334,3.1175
"LTR1543_22.9.2020",50.6916666666667,4.5,12.7333333333333,4.775,3.45
"LTR1544_22.9.2011",57.875,16.0666666666667,10.3025,2.21083333333334,3.18916666666667
"LTR1544_1.10.2014",51.125,10.3,12.0591666666667,4.20916666666667,3.08666666666667
"LTR1544_10.10.2017",60.7666666666667,15.5916666666667,10.4083333333333,3.25833333333334,3.17833333333333
"LTR1544_28.9.2020",51.1666666666667,5.14166666666667,12.7416666666667,4.75,3.40833333333333
"LTR1545_27.9.2011",58.5166666666667,14.8583333333333,10.4708333333333,2.75666666666667,3.0875
"LTR1545_8.10.2014",48.9,9.28333333333333,12.2266666666667,4.77666666666667,2.985
"LTR1545_10.10.2017",57.2,13.9083333333333,10.5333333333333,3.83333333333334,3.06583333333333
"LTR1545_30.9.2021",53.9833333333333,7.53333333333333,12.0666666666667,4.49166666666667,3.09166666666667
"LTR1546_12.10.2011",56.1083333333333,14.9666666666667,10.4825,2.9225,2.98583333333333
"LTR1546_21.9.2020",49.625,2.51666666666667,12.725,5.4,3.225
"LTR1547_19.10.2011",60.3666666666667,17.8583333333333,10.3075,2.86166666666667,3.12
"LTR1547_12.10.2020",48.025,3.46666666666667,12.7916666666667,5.54166666666667,3.38333333333333
"LTR1548_24.9.2013",52.7166666666667,15.9833333333333,10.6716666666667,3.12833333333334,2.7225
"LTR1548_3.10.2016",51.0666666666667,10.5583333333333,11.76,4.53916666666667,2.735
"LTR1548_3.10.2019",46.9166666666667,9.525,12.05,4.75833333333334,2.725
"LTR1548_5.10.2022",55.6,13.275,11.5416666666667,3.99166666666667,3.01666666666667
"LTR1549_22.9.2011",58.0416666666667,16.5916666666667,10.27,2.17166666666667,3.215
"LTR1549_9.10.2014",51.525,10.4833333333333,12.0333333333333,4.1675,3.1125
"LTR1549_9.10.2018",51.0666666666667,18.3833333333333,11.9416666666667,4.04166666666667,3.18416666666667
"LTR1549_6.10.2021",57.3583333333333,8.41666666666667,11.6,3.59166666666667,3.23333333333333
"LTR155_30.9.2010",64.225,17.3583333333333,10.9766666666667,3.14333333333334,3.18166666666667
"LTR155_2.10.2013",59.0666666666667,14.875,10.6333333333333,2.97,3.20416666666667
"LTR155_11.10.2016",54.1916666666667,13.4,12.4375,4.24583333333334,3.16166666666667
"LTR155_7.10.2020",42.225,2.125,13.4666666666667,5.175,3.64166666666667
"LTR1550_3.10.2011",56.2833333333333,17.0916666666667,10.4908333333333,2.34583333333333,3.06416666666667
"LTR1550_7.10.2014",51.8333333333333,11.2333333333333,11.9983333333333,4.26833333333334,2.98583333333333
"LTR1550_13.10.2017",61.4666666666667,16.8166666666667,10.3166666666667,3.325,3.07666666666667
"LTR1550_17.9.2020",52.4666666666667,5.66666666666667,12.6583333333333,4.80833333333334,3.25
"LTR1551_19.10.2011",58.9,15.9166666666667,10.4575,2.9125,3.08333333333333
"LTR1551_26.10.2020",47.45,2.36666666666667,12.925,5.575,3.34166666666667
"LTR1552_13.10.2014",49.4,11.2416666666667,11.8783333333333,4.44666666666667,3.09083333333333
"LTR1553_24.9.2019",42.4416666666667,9.13333333333333,12.3333333333333,4.89166666666667,2.95833333333333
"LTR1553_22.9.2022",60.5416666666667,15,11.5083333333333,4,3.15
"LTR1554_13.10.2011",57.7,15.4833333333333,10.49,2.75416666666667,3.11333333333333
"LTR1556_22.9.2011",58.375,17.025,10.3075,2.18166666666667,3.14166666666667
"LTR1556_9.10.2014",52.3083333333333,10.425,12.045,4.205,3.04583333333333
"LTR1556_7.10.2021",58.25,7.825,11.6416666666667,3.66666666666667,3.20833333333333
"LTR1557_22.9.2011",58.4583333333333,17.1,10.2866666666667,2.15583333333334,3.18
"LTR1557_1.10.2014",52.4416666666667,10.425,12.04,4.16583333333334,3.08083333333333
"LTR1557_9.10.2018",52.05,18.8083333333333,11.925,4.025,3.15666666666667
"LTR1557_6.10.2021",58.2666666666667,8.14166666666667,11.6166666666667,3.60833333333334,3.21666666666667
"LTR1558_5.10.2011",55.8916666666667,16.4583333333333,10.4616666666667,2.26416666666667,3.1625
"LTR1558_1.10.2014",52.0583333333333,10.45,12.0141666666667,4.16416666666667,3.0825
"LTR1558_10.10.2017",62.5416666666667,16.3833333333333,10.35,3.20833333333334,3.17583333333333
"LTR1558_28.9.2020",51.5333333333333,5.65833333333333,12.725,4.73333333333334,3.39166666666667
"LTR1559_22.9.2011",58.5166666666667,17.325,10.2466666666667,2.1275,3.19
"LTR1559_9.10.2014",52.5916666666667,10.6916666666667,12.0075,4.13166666666667,3.09166666666667
"LTR1559_9.10.2018",51.9416666666667,18.8,11.875,4,3.16583333333333
"LTR1559_6.10.2021",58.2583333333333,8.34166666666667,11.5333333333333,3.53333333333334,3.23333333333333
"LTR1560_29.9.2011",57.5666666666667,16.3166666666667,10.2758333333333,2.17416666666667,3.2375
"LTR1560_16.9.2014",56.3,10.525,11.9025,4.16833333333333,3.18166666666667
"LTR1561_29.9.2011",57.8416666666667,16.2416666666667,10.2816666666667,2.16416666666667,3.24333333333333
"LTR1561_16.9.2014",56.325,10.5083333333333,11.9075,4.15833333333333,3.18666666666667
"LTR1561_21.9.2020",50.9916666666667,4.75,12.7416666666667,4.71666666666667,3.46666666666667
"LTR1561_27.9.2023",42.1,1.3,7.75,1.675,2.95
"LTR1562_27.9.2011",58.1916666666667,14.7833333333333,10.4625,2.71666666666667,3.07916666666667
"LTR1562_8.10.2014",49,9.125,12.2108333333333,4.73666666666667,2.97833333333333
"LTR1562_2.10.2017",57.7583333333333,14.1083333333333,10.55,3.78333333333334,3.06083333333333
"LTR1562_30.9.2021",54.075,7.56666666666667,12.0583333333333,4.45,3.08333333333333
"LTR1563_29.9.2011",58.0166666666667,14.8833333333333,10.4558333333333,2.65666666666667,3.08666666666667
"LTR1563_8.10.2014",49.2083333333333,9.05,12.1991666666667,4.67666666666667,2.98583333333333
"LTR1563_2.10.2017",57.9416666666667,14.1583333333333,10.5083333333333,3.725,3.07
"LTR1563_16.9.2020",50.1583333333333,2.66666666666667,12.875,5.21666666666667,3.30833333333333
"LTR1564_29.9.2011",58.1666666666667,15.1416666666667,10.485,2.6575,3.095
"LTR1564_7.10.2014",49.5333333333333,9.20833333333333,12.2241666666667,4.67666666666667,2.9925
"LTR1564_16.9.2020",50.5916666666667,2.68333333333333,12.8833333333333,5.225,3.3
"LTR1565_27.9.2011",58.2166666666667,15.2833333333333,10.5691666666667,2.64666666666667,3.1175
"LTR1565_7.10.2014",50.05,9.05,12.3133333333333,4.665,3.01583333333333
"LTR1565_10.10.2017",58.7166666666667,14.5,10.6333333333333,3.7,3.10166666666667
"LTR1565_16.9.2020",51,2.54166666666667,12.9916666666667,5.2,3.325
"LTR1566_29.9.2011",58.0666666666667,15.1666666666667,10.38,2.55083333333334,3.05416666666667
"LTR1566_8.10.2014",49.5166666666667,9.50833333333333,12.1083333333333,4.57333333333334,2.955
"LTR1566_2.10.2017",58.2333333333333,14.6166666666667,10.4166666666667,3.63333333333334,3.04083333333333
"LTR1566_21.9.2020",50.5583333333333,3.525,12.7833333333333,5.10833333333334,3.25
"LTR1567_3.10.2011",55.8083333333333,15.8333333333333,10.5166666666667,2.55,3.0425
"LTR1567_7.10.2014",50.4,10.425,12.0383333333333,4.46166666666667,2.9625
"LTR1567_4.10.2017",59.4166666666667,15.375,10.3583333333333,3.50833333333334,3.04833333333333
"LTR1567_17.9.2020",51.4166666666667,4.3,12.725,5.00833333333334,3.25
"LTR1568_4.10.2011",56.0083333333333,15.0833333333333,10.4275,2.82666666666667,2.9775
"LTR1568_8.10.2014",48.7,10,11.9708333333333,4.72333333333334,2.89833333333333
"LTR1568_16.10.2017",57.3083333333333,13.9333333333333,10.2666666666667,3.775,2.97833333333333
"LTR1568_5.10.2021",53.9,6.51666666666667,11.6083333333333,4.24166666666667,3.00833333333333
"LTR1569_18.10.2011",57.4916666666667,15.4166666666667,10.5658333333333,3.08666666666667,2.98666666666667
"LTR1569_7.10.2021",53.875,5.38333333333333,11.7666666666667,4.53333333333334,2.975
"LTR1570_18.10.2011",57.4916666666667,15.4166666666667,10.5658333333333,3.08666666666667,2.98666666666667
"LTR1570_7.10.2021",53.875,5.38333333333333,11.7666666666667,4.53333333333334,2.975
"LTR1571_18.10.2011",57.9833333333333,15.725,10.485,3.12833333333334,2.98416666666667
"LTR1571_15.10.2020",47.6916666666667,2.65833333333333,12.9416666666667,5.79166666666667,3.23333333333333
"LTR1572_24.9.2014",58.325,14.0916666666667,11.5891666666667,4.67083333333334,3.15416666666667
"LTR1572_12.10.2020",51.5166666666667,7.71666666666667,12.6083333333333,5.48333333333334,3.475
"LTR1573_29.9.2011",56.5,18.8,9.72666666666667,1.875,2.9475
"LTR1573_13.10.2014",57.9333333333333,12.1916666666667,11.3925,3.9125,2.85333333333333
"LTR1573_23.9.2020",53.3083333333333,7.8,12.225,4.525,3.25
"LTR1574_26.9.2011",58.3166666666667,18.375,10.115,1.98583333333334,3.26
"LTR1574_22.9.2014",58.5166666666667,12.0333333333333,11.7116666666667,4.00333333333334,3.2125
"LTR1574_23.10.2017",66.4083333333333,19.0916666666667,10.2166666666667,2.925,3.26083333333333
"LTR1574_23.9.2020",50.0916666666667,6.13333333333333,12.65,4.56666666666667,3.5
"LTR1575_24.9.2012",51.1166666666667,9.08333333333333,11.0333333333333,3.175,3.35583333333333
"LTR1575_22.9.2015",38.425,7.73333333333333,11.8575,3.54,3.185
"LTR1575_20.9.2018",54.9833333333333,16.8583333333333,11.825,4.03333333333334,3.24833333333333
"LTR1575_20.9.2021",53.6083333333333,7.13333333333333,11.9333333333333,3.85833333333334,3.31666666666667
"LTR1576_27.9.2011",71.9333333333333,27.8666666666667,10.4683333333333,2.73583333333334,3.46416666666667
"LTR1576_30.9.2015",46.65,15.1166666666667,11.9591666666667,4.1125,3.36666666666667
"LTR1577_24.9.2012",49.0583333333333,8.725,11.3841666666667,3.58083333333333,3.48416666666667
"LTR1577_29.9.2015",38.7416666666667,7.63333333333333,12.2408333333333,4.06916666666667,3.35
"LTR1577_8.10.2018",51.25,18.05,12.5833333333333,4.59166666666667,3.415
"LTR1577_5.10.2021",54.5416666666667,6.25,11.8583333333333,3.95833333333334,3.4
"LTR1578_6.10.2022",64.8166666666667,27.175,11.225,4.21666666666667,3.41666666666667
"LTR1579_19.10.2011",57.9166666666667,15.5833333333333,10.54,3.025,3.0175
"LTR1579_15.10.2020",47.35,2.375,13.0166666666667,5.7,3.28333333333333
"LTR1580_3.10.2011",55.8583333333333,16.0916666666667,10.48,2.4775,3.01583333333333
"LTR1580_7.10.2014",50.6583333333333,10.875,11.9933333333333,4.39333333333333,2.93666666666667
"LTR1580_4.10.2017",59.825,15.875,10.3083333333333,3.43333333333334,3.02416666666667
"LTR1580_17.9.2020",51.7416666666667,5.19166666666667,12.6666666666667,4.94166666666667,3.225
"LTR1581_29.9.2011",58.1833333333333,15.375,10.3558333333333,2.49916666666667,3.05916666666667
"LTR1581_8.10.2014",49.8333333333333,9.64166666666667,12.0816666666667,4.51916666666667,2.96083333333333
"LTR1581_2.10.2017",58.5916666666667,14.9,10.3916666666667,3.56666666666667,3.045
"LTR1581_23.9.2020",50.9666666666667,3.775,12.7416666666667,5.05,3.24166666666667
"LTR1582_27.9.2011",54.5833333333333,17.3083333333333,9.6875,1.74333333333334,3.0175
"LTR1582_23.9.2014",58.1916666666667,10.55,11.24,3.81916666666667,3.0025
"LTR1582_17.9.2020",51.9333333333333,7.7,12.2416666666667,4.41666666666667,3.3
"LTR1582_19.9.2023",49.325,1.6,6.875,1.075,2.825
"LTR1583_3.10.2011",55.8583333333333,16.1416666666667,10.555,2.43166666666667,3.09583333333333
"LTR1583_7.10.2014",51.1583333333333,10.3416666666667,12.0858333333333,4.34166666666667,3.015
"LTR1583_2.10.2018",51.4166666666667,18.8333333333333,11.95,4.23333333333333,3.085
"LTR1583_30.9.2021",55.6833333333333,8.09166666666667,11.9416666666667,4.08333333333333,3.15
"LTR1584_2.10.2017",58.5916666666667,14.9,10.3916666666667,3.56666666666667,3.045
"LTR1584_5.10.2021",55.4,7.76666666666667,11.65,3.95833333333334,3.05833333333333
"LTR1585_26.9.2017",53.95,22.4333333333333,10.2166666666667,4.58333333333333,3.66833333333333
"LTR1585_22.9.2022",60.6,26.5916666666667,11.4583333333333,5.23333333333333,3.75833333333333
"LTR1586_3.10.2017",69.85,26.8,9.76666666666667,3.19166666666667,3.57916666666667
"LTR1586_12.10.2022",70.4083333333333,29.4416666666667,10.9333333333333,3.58333333333334,3.55833333333333
"LTR1587_26.10.2017",58.6,17.1333333333333,10.0333333333333,3.7,3.2525
"LTR1587_21.9.2022",59.0833333333333,21.6833333333333,11.3,4.13333333333334,3.24166666666667
"LTR1588_17.10.2018",67.775,35.9833333333333,11.3666666666667,4.25,3.41083333333333
"LTR1589_26.10.2017",66.6333333333333,25.325,9.78333333333333,3.525,3.55166666666667
"LTR1589_21.9.2022",65.3916666666667,28.85,11.0666666666667,3.99166666666667,3.525
"LTR1590_26.10.2017",69.5416666666667,28.4666666666667,9.775,3.575,3.46666666666667
"LTR1591_19.10.2020",63.3916666666667,17.875,12.2333333333333,5.35,3.70833333333333
"LTR1592_14.11.2017",58.175,16.425,10.5666666666667,4.10833333333334,2.97833333333333
"LTR1592_15.9.2020",49.225,2.46666666666667,12.8083333333333,5.475,3.25
"LTR1593_7.10.2021",54.0333333333333,5.41666666666667,11.7083333333333,4.55833333333334,3.00833333333333
"LTR1594_14.11.2017",59.275,19.525,10.3333333333333,3.86666666666667,3.11083333333333
"LTR1594_13.10.2021",55.55,5.46666666666667,11.4833333333333,4.21666666666667,3.1
"LTR1595_15.10.2020",46.7416666666667,2.65833333333333,12.9,5.725,3.33333333333333
"LTR1596_21.10.2020",47.6166666666667,2.53333333333333,12.8916666666667,5.575,3.34166666666667
"LTR1597_21.10.2020",47.4416666666667,2.575,12.9,5.54166666666667,3.29166666666667
"LTR1598_7.10.2020",48.1916666666667,4.55833333333333,12.7333333333333,5.225,3.425
"LTR1599_4.10.2017",56.9833333333333,14.725,10.1916666666667,3.51666666666667,3.16083333333333
"LTR1599_7.10.2020",48.4083333333333,4.45,12.75,5.24166666666667,3.425
"LTR16_6.10.2010",80.4166666666667,29.5666666666667,10.0708333333333,3.7125,3.26
"LTR16_10.9.2015",54.3333333333333,20.3416666666667,11.6208333333333,4.86666666666667,3.52583333333333
"LTR16_25.9.2019",53.9333333333333,17.3916666666667,12.425,5.83333333333334,3.20833333333333
"LTR1600_21.11.2017",58.4666666666667,16.7,10.5166666666667,3.84166666666667,3.065
"LTR1600_15.9.2020",48.8333333333333,2.69166666666667,12.7333333333333,5.225,3.35833333333333
"LTR1601_21.11.2017",58.8083333333333,16.3916666666667,10.6666666666667,3.875,3.10333333333333
"LTR1601_4.10.2021",54.4666666666667,8.50833333333333,11.7083333333333,4.11666666666667,3.11666666666667
"LTR1602_2.10.2017",57.9083333333333,14.1333333333333,10.4416666666667,3.70833333333334,3.04
"LTR1602_5.10.2021",54.9,7.56666666666667,11.6833333333333,4.08333333333333,3.06666666666667
"LTR1603_11.10.2017",67.4666666666667,18.9,10.0416666666667,2.95833333333334,3.10916666666667
"LTR1603_24.9.2020",52.3083333333333,8.03333333333333,12.475,4.54166666666667,3.33333333333333
"LTR1604_4.10.2017",65.1083333333333,17.9666666666667,10.1416666666667,3.175,3.07833333333333
"LTR1604_17.9.2020",53.1583333333333,6.76666666666667,12.5666666666667,4.68333333333333,3.25833333333333
"LTR1605_4.10.2017",61.5416666666667,16.9916666666667,10.2083333333333,3.325,3.02583333333333
"LTR1605_23.9.2020",52.65,6.50833333333333,12.5833333333333,4.81666666666667,3.20833333333333
"LTR1606_4.10.2017",61.9833333333333,17.2583333333333,10.1416666666667,3.325,3.00666666666667
"LTR1606_23.9.2020",53.0916666666667,6.775,12.5416666666667,4.81666666666667,3.18333333333333
"LTR1607_2.10.2018",53.625,21.5333333333333,11.7666666666667,4.1,3.04166666666667
"LTR1608_20.9.2018",58.2916666666667,20.0333333333333,11.275,3.65833333333333,3.16666666666667
"LTR1609_9.10.2017",62.975,18.7916666666667,11.05,3.49166666666667,3.37
"LTR1609_14.10.2021",58.4333333333333,6.23333333333333,11.9,3.775,3.28333333333333
"LTR161_5.10.2010",75.6333333333333,26.3416666666667,10.3816666666667,2.69833333333333,3.21666666666667
"LTR161_4.10.2011",56.7833333333333,16.0416666666667,10.655,2.2,3.34916666666667
"LTR161_8.10.2013",63.1,18.4333333333333,10.385,2.62333333333333,3.17833333333333
"LTR161_13.10.2014",52.3833333333333,13.6583333333333,12.1425,4.03583333333333,3.2125
"LTR161_1.10.2015",43.4666666666667,7.93333333333333,12.0191666666667,3.45833333333334,3.22083333333333
"LTR161_18.10.2016",57.3416666666667,16.6666666666667,12.0608333333333,3.83583333333333,3.12916666666667
"LTR161_6.10.2017",70.0333333333333,23.4833333333333,10.5916666666667,2.875,3.34083333333333
"LTR161_15.10.2020",45.7083333333333,5.19166666666667,13.2166666666667,4.85833333333334,3.58333333333333
"LTR1610_10.10.2022",53.6166666666667,12.1583333333333,12.0083333333333,3.81666666666667,3.425
"LTR1611_11.10.2021",60.6333333333333,8.8,11.9166666666667,3.49166666666667,3.30833333333333
"LTR1612_7.10.2020",42.1416666666667,2.10833333333333,13.5583333333333,5.20833333333334,3.64166666666667
"LTR1613_4.10.2017",65.8,20.2333333333333,10.775,3.25,3.39583333333333
"LTR1613_12.10.2020",43.1416666666667,2.825,13.325,5.09166666666667,3.65833333333333
"LTR1614_30.9.2020",44.625,2.23333333333333,13.2583333333333,5.18333333333334,3.65833333333333
"LTR1615_8.10.2020",42.2916666666667,2.1,13.4166666666667,5.33333333333334,3.68333333333333
"LTR1616_10.10.2017",63.5333333333333,18.7583333333333,10.9,3.51666666666667,3.425
