site_id,sample_id,site_code,day,month,year,date,latitude,longitude,waterbody_name,waterbody_type,state,EQR,EQC
LTR1481,LTR1481_27.9.2021,LTR1481_2021,27,9,2021,27/9/2021,55.025,24.4481,Nemunas,river,N,0.78,Good
LTR1482,LTR1482_29.9.2010,LTR1482_2010,29,9,2010,29/9/2010,54.28228402,25.24757873,Nemunas,river,N,,
LTR1482,LTR1482_1.10.2013,LTR1482_2013,1,10,2013,1/10/2013,54.28228402,25.24757873,Nemunas,river,N,0.5714,Moderate
LTR1482,LTR1482_26.9.2016,LTR1482_2016,26,9,2016,26/9/2016,54.28228402,25.24757873,Nemunas,river,N,0.63,Good
LTR1482,LTR1482_25.9.2019,LTR1482_2019,25,9,2019,25/9/2019,54.28228402,25.24757873,Nemunas,river,N,0.6,Good
LTR1482,LTR1482_21.9.2022,LTR1482_2022,21,9,2022,21/9/2022,54.28228402,25.24757873,Nemunas,river,N,0.87,High
LTR1483,LTR1483_28.9.2011,LTR1483_2011,28,9,2011,28/9/2011,54.32764175,25.02385602,Nemunas,river,N,,
LTR1483,LTR1483_23.9.2014,LTR1483_2014,23,9,2014,23/9/2014,54.32764175,25.02385602,Nemunas,river,N,0.8,High
LTR1484,LTR1484_12.10.2010,LTR1484_2010,12,10,2010,12/10/2010,54.8023,23.8966,Nemunas,river,N,,
LTR1484,LTR1484_13.10.2014,LTR1484_2014,13,10,2014,13/10/2014,54.8023,23.8966,Nemunas,river,N,0.48,Moderate
LTR1484,LTR1484_29.9.2020,LTR1484_2020,29,9,2020,29/9/2020,54.8023,23.8966,Nemunas,river,N,0.55,Moderate
LTR1484,LTR1484_11.9.2023,LTR1484_2023,11,9,2023,11/9/2023,54.8023,23.8966,Nemunas,river,N,,
LTR1485,LTR1485_11.10.2016,LTR1485_2016,11,10,2016,11/10/2016,54.9893,23.5294,Nemunas,river,N,0.82,High
LTR1485,LTR1485_29.9.2020,LTR1485_2020,29,9,2020,29/9/2020,54.9893,23.5294,Nemunas,river,N,0.58,Moderate
LTR1486,LTR1486_11.10.2011,LTR1486_2011,11,10,2011,11/10/2011,54.7456193,23.4075337,Nemunas,river,N,,
LTR1486,LTR1486_2.10.2014,LTR1486_2014,2,10,2014,2/10/2014,54.7456193,23.4075337,Nemunas,river,N,0.51,Moderate
LTR1486,LTR1486_3.10.2018,LTR1486_2018,3,10,2018,3/10/2018,54.7456193,23.4075337,Nemunas,river,N,0.69,Good
LTR1486,LTR1486_3.10.2022,LTR1486_2022,3,10,2022,3/10/2022,54.7456193,23.4075337,Nemunas,river,N,0.49,Moderate
LTR1487,LTR1487_6.10.2011,LTR1487_2011,6,10,2011,6/10/2011,55.3773,23.9252,Nemunas,river,N,,
LTR1487,LTR1487_29.9.2014,LTR1487_2014,29,9,2014,29/9/2014,55.3773,23.9252,Nemunas,river,N,0.73,Good
LTR1488,LTR1488_4.10.2010,LTR1488_2010,4,10,2010,4/10/2010,54.68728021,25.08043542,Nemunas,river,N,,
LTR1488,LTR1488_3.10.2011,LTR1488_2011,3,10,2011,3/10/2011,54.68728021,25.08043542,Nemunas,river,N,,
LTR1488,LTR1488_7.10.2013,LTR1488_2013,7,10,2013,7/10/2013,54.68728021,25.08043542,Nemunas,river,N,0.7143,Good
LTR1488,LTR1488_6.10.2014,LTR1488_2014,6,10,2014,6/10/2014,54.68728021,25.08043542,Nemunas,river,N,0.62,Good
LTR1488,LTR1488_5.10.2015,LTR1488_2015,5,10,2015,5/10/2015,54.68728021,25.08043542,Nemunas,river,N,0.62,Good
LTR1488,LTR1488_3.10.2016,LTR1488_2016,3,10,2016,3/10/2016,54.68728021,25.08043542,Nemunas,river,N,0.68,Good
LTR1488,LTR1488_7.10.2019,LTR1488_2019,7,10,2019,7/10/2019,54.68728021,25.08043542,Nemunas,river,N,0.51,Moderate
LTR1488,LTR1488_3.10.2022,LTR1488_2022,3,10,2022,3/10/2022,54.68728021,25.08043542,Nemunas,river,N,0.42,Moderate
LTR1489,LTR1489_19.10.2010,LTR1489_2010,19,10,2010,19/10/2010,56.2756,21.5144,Venta,river,N,,
LTR1489,LTR1489_27.9.2012,LTR1489_2012,27,9,2012,27/9/2012,56.2756,21.5144,Venta,river,N,,
LTR1489,LTR1489_10.9.2015,LTR1489_2015,10,9,2015,10/9/2015,56.2756,21.5144,Venta,river,HM,0.61,Good
LTR1489,LTR1489_24.9.2018,LTR1489_2018,24,9,2018,24/9/2018,56.2756,21.5144,Venta,river,HM,0.54,Moderate
LTR1489,LTR1489_21.9.2021,LTR1489_2021,21,9,2021,21/9/2021,56.2756,21.5144,Venta,river,HM,0.46,Moderate
LTR1490,LTR1490_3.10.2011,LTR1490_2011,3,10,2011,3/10/2011,56.0376,22.0648,Venta,river,N,,
LTR1490,LTR1490_17.10.2018,LTR1490_2018,17,10,2018,17/10/2018,56.0376,22.0648,Venta,river,N,0.56,Moderate
LTR1490,LTR1490_25.10.2021,LTR1490_2021,25,10,2021,25/10/2021,56.0376,22.0648,Venta,river,N,0.74,Good
LTR1491,LTR1491_28.11.2016,LTR1491_2016,28,11,2016,28/11/2016,55.9964,22.5263,Venta,river,N,0.8,High
LTR1491,LTR1491_26.9.2019,LTR1491_2019,26,9,2019,26/9/2019,55.9964,22.5263,Venta,river,N,0.52,Moderate
LTR1492,LTR1492_24.9.2013,LTR1492_2013,24,9,2013,24/9/2013,56.0705004,24.08605114,Lielupe,river,N,0.5714,Moderate
LTR1492,LTR1492_3.10.2016,LTR1492_2016,3,10,2016,3/10/2016,56.0705004,24.08605114,Lielupe,river,N,0.45,Moderate
LTR1492,LTR1492_1.10.2019,LTR1492_2019,1,10,2019,1/10/2019,56.0705004,24.08605114,Lielupe,river,N,0.49,Moderate
LTR1492,LTR1492_21.9.2022,LTR1492_2022,21,9,2022,21/9/2022,56.0705004,24.08605114,Lielupe,river,N,0.5,Moderate
LTR1493,LTR1493_13.10.2014,LTR1493_2014,13,10,2014,13/10/2014,54.8088,24.3849,Nemunas,river,HM,0.55,Moderate
LTR1494,LTR1494_6.10.2011,LTR1494_2011,6,10,2011,6/10/2011,54.58912585,23.35666016,Nemunas,river,N,,
LTR1494,LTR1494_11.10.2016,LTR1494_2016,11,10,2016,11/10/2016,54.58912585,23.35666016,Nemunas,river,HM,0.49,Moderate
LTR1494,LTR1494_1.10.2019,LTR1494_2019,1,10,2019,1/10/2019,54.58912585,23.35666016,Nemunas,river,HM,0.81,High
LTR1494,LTR1494_5.10.2022,LTR1494_2022,5,10,2022,5/10/2022,54.58912585,23.35666016,Nemunas,river,HM,0.78,Good
LTR1495,LTR1495_1.10.2010,LTR1495_2010,1,10,2010,1/10/2010,54.69142294,23.351075,Nemunas,river,N,,
LTR1495,LTR1495_11.10.2013,LTR1495_2013,11,10,2013,11/10/2013,54.69142294,23.351075,Nemunas,river,N,0.8571,High
LTR1495,LTR1495_9.10.2019,LTR1495_2019,9,10,2019,9/10/2019,54.69142294,23.351075,Nemunas,river,N,0.77,Good
LTR1495,LTR1495_3.10.2022,LTR1495_2022,3,10,2022,3/10/2022,54.69142294,23.351075,Nemunas,river,N,0.68,Good
LTR1496,LTR1496_18.10.2011,LTR1496_2011,18,10,2011,18/10/2011,56.0954,23.5741,Lielupe,river,N,,
LTR1496,LTR1496_24.9.2019,LTR1496_2019,24,9,2019,24/9/2019,56.0954,23.5741,Lielupe,river,HM,0.56,Good
LTR1497,LTR1497_8.11.2010,LTR1497_2010,8,11,2010,8/11/2010,56.32660754,23.49177954,Lielupe,river,N,,
LTR1497,LTR1497_21.10.2015,LTR1497_2015,21,10,2015,21/10/2015,56.32660754,23.49177954,Lielupe,river,N,0.68,Good
LTR1498,LTR1498_19.10.2011,LTR1498_2011,19,10,2011,19/10/2011,56.3538,23.4218,Lielupe,river,N,,
LTR1498,LTR1498_26.10.2020,LTR1498_2020,26,10,2020,26/10/2020,56.3538,23.4218,Lielupe,river,N,0.55,Moderate
LTR1499,LTR1499_13.10.2010,LTR1499_2010,13,10,2010,13/10/2010,55.1998,23.9071,Nemunas,river,N,,
LTR1499,LTR1499_24.9.2013,LTR1499_2013,24,9,2013,24/9/2013,55.1998,23.9071,Nemunas,river,N,0.5714,Moderate
LTR1499,LTR1499_1.10.2015,LTR1499_2015,1,10,2015,1/10/2015,55.1998,23.9071,Nemunas,river,N,0.64,Good
LTR1499,LTR1499_10.10.2018,LTR1499_2018,10,10,2018,10/10/2018,55.1998,23.9071,Nemunas,river,N,0.75,Good
LTR1499,LTR1499_21.9.2021,LTR1499_2021,21,9,2021,21/9/2021,55.1998,23.9071,Nemunas,river,N,0.77,Good
LTR150,LTR150_8.10.2015,LTR150_2015,8,10,2015,8/10/2015,54.6513,23.7014,Nemunas,river,N,0.65,Good
LTR150,LTR150_29.9.2020,LTR150_2020,29,9,2020,29/9/2020,54.6513,23.7014,Nemunas,river,N,0.79,Good
LTR1500,LTR1500_13.10.2010,LTR1500_2010,13,10,2010,13/10/2010,55.28332389,24.17425705,Nemunas,river,N,,
LTR1500,LTR1500_17.9.2013,LTR1500_2013,17,9,2013,17/9/2013,55.28332389,24.17425705,Nemunas,river,N,0.5714,Moderate
LTR1500,LTR1500_1.10.2015,LTR1500_2015,1,10,2015,1/10/2015,55.28332389,24.17425705,Nemunas,river,N,0.68,Good
LTR1501,LTR1501_24.9.2013,LTR1501_2013,24,9,2013,24/9/2013,56.12842565,24.4519669,Lielupe,river,N,0.7143,Good
LTR1501,LTR1501_3.10.2016,LTR1501_2016,3,10,2016,3/10/2016,56.12842565,24.4519669,Lielupe,river,N,0.46,Moderate
LTR1501,LTR1501_3.10.2019,LTR1501_2019,3,10,2019,3/10/2019,56.12842565,24.4519669,Lielupe,river,N,0.53,Moderate
LTR1501,LTR1501_3.10.2022,LTR1501_2022,3,10,2022,3/10/2022,56.12842565,24.4519669,Lielupe,river,N,0.52,Moderate
LTR1502,LTR1502_24.9.2013,LTR1502_2013,24,9,2013,24/9/2013,55.92904294,24.29169596,Lielupe,river,N,0.8571,High
LTR1502,LTR1502_1.10.2015,LTR1502_2015,1,10,2015,1/10/2015,55.92904294,24.29169596,Lielupe,river,N,0.72,Good
LTR1502,LTR1502_1.10.2019,LTR1502_2019,1,10,2019,1/10/2019,55.92904294,24.29169596,Lielupe,river,N,0.57,Moderate
LTR1502,LTR1502_21.9.2022,LTR1502_2022,21,9,2022,21/9/2022,55.92904294,24.29169596,Lielupe,river,N,0.67,Good
LTR1503,LTR1503_5.10.2010,LTR1503_2010,5,10,2010,5/10/2010,55.2901,24.8654,Nemunas,river,N,,
LTR1503,LTR1503_23.9.2013,LTR1503_2013,23,9,2013,23/9/2013,55.2901,24.8654,Nemunas,river,N,0.8571,High
LTR1503,LTR1503_19.9.2016,LTR1503_2016,19,9,2016,19/9/2016,55.2901,24.8654,Nemunas,river,N,0.91,High
LTR1503,LTR1503_24.9.2019,LTR1503_2019,24,9,2019,24/9/2019,55.2901,24.8654,Nemunas,river,N,0.59,Moderate
LTR1504,LTR1504_6.10.2010,LTR1504_2010,6,10,2010,6/10/2010,55.1336,25.9698,Nemunas,river,N,,
LTR1504,LTR1504_10.10.2013,LTR1504_2013,10,10,2013,10/10/2013,55.1336,25.9698,Nemunas,river,N,0.8571,High
LTR1504,LTR1504_6.10.2015,LTR1504_2015,6,10,2015,6/10/2015,55.1336,25.9698,Nemunas,river,N,0.74,Good
LTR1504,LTR1504_7.10.2021,LTR1504_2021,7,10,2021,7/10/2021,55.1336,25.9698,Nemunas,river,N,0.69,Good
LTR1505,LTR1505_7.10.2013,LTR1505_2013,7,10,2013,7/10/2013,55.8233,25.3039,Nemunas,river,N,0.5714,Moderate
LTR1505,LTR1505_6.10.2015,LTR1505_2015,6,10,2015,6/10/2015,55.8233,25.3039,Nemunas,river,HM,0.78,High
LTR1505,LTR1505_3.10.2018,LTR1505_2018,3,10,2018,3/10/2018,55.8233,25.3039,Nemunas,river,HM,0.7,High
LTR1505,LTR1505_6.10.2021,LTR1505_2021,6,10,2021,6/10/2021,55.8233,25.3039,Nemunas,river,HM,0.58,Good
LTR1506,LTR1506_1.10.2010,LTR1506_2010,1,10,2010,1/10/2010,55.46012237,24.89760595,Nemunas,river,A,,
LTR1506,LTR1506_17.9.2013,LTR1506_2013,17,9,2013,17/9/2013,55.46012237,24.89760595,Nemunas,river,A,0.4286,Moderate
LTR1507,LTR1507_24.9.2010,LTR1507_2010,24,9,2010,24/9/2010,55.77328936,24.26663329,Nemunas,river,A,,
LTR1507,LTR1507_25.9.2013,LTR1507_2013,25,9,2013,25/9/2013,55.77328936,24.26663329,Nemunas,river,A,0.7143,High
LTR1507,LTR1507_4.10.2016,LTR1507_2016,4,10,2016,4/10/2016,55.77328936,24.26663329,Nemunas,river,A,0.62,Good
LTR1507,LTR1507_26.9.2019,LTR1507_2019,26,9,2019,26/9/2019,55.77328936,24.26663329,Nemunas,river,A,0.49,Moderate
LTR1507,LTR1507_20.9.2022,LTR1507_2022,20,9,2022,20/9/2022,55.77328936,24.26663329,Nemunas,river,A,0.53,Good
LTR1508,LTR1508_6.10.2010,LTR1508_2010,6,10,2010,6/10/2010,55.75388058,21.69432177,Nemunas,river,N,,
LTR1508,LTR1508_25.9.2014,LTR1508_2014,25,9,2014,25/9/2014,55.75388058,21.69432177,Nemunas,river,N,0.58,Moderate
LTR1509,LTR1509_10.10.2013,LTR1509_2013,10,10,2013,10/10/2013,54.9597,22.8378,Nemunas,river,N,0.5714,Moderate
LTR1509,LTR1509_30.9.2015,LTR1509_2015,30,9,2015,30/9/2015,54.9597,22.8378,Nemunas,river,N,0.65,Good
LTR1509,LTR1509_15.10.2021,LTR1509_2021,15,10,2021,15/10/2021,54.9597,22.8378,Nemunas,river,N,,
LTR151,LTR151_13.10.2015,LTR151_2015,13,10,2015,13/10/2015,54.09166298,24.59476207,Nemunas,river,N,0.92,High
LTR151,LTR151_8.10.2019,LTR151_2019,8,10,2019,8/10/2019,54.09166298,24.59476207,Nemunas,river,N,0.71,Good
LTR151,LTR151_12.10.2022,LTR151_2022,12,10,2022,12/10/2022,54.09166298,24.59476207,Nemunas,river,N,0.72,Good
LTR1510,LTR1510_19.9.2011,LTR1510_2011,19,9,2011,19/9/2011,55.029,22.9604,Nemunas,river,N,,
LTR1510,LTR1510_30.9.2014,LTR1510_2014,30,9,2014,30/9/2014,55.029,22.9604,Nemunas,river,N,0.68,Good
LTR1511,LTR1511_15.10.2013,LTR1511_2013,15,10,2013,15/10/2013,54.7522,22.7892,Nemunas,river,N,0.8571,High
LTR1511,LTR1511_28.9.2015,LTR1511_2015,28,9,2015,28/9/2015,54.7522,22.7892,Nemunas,river,N,0.66,Good
LTR1511,LTR1511_8.10.2018,LTR1511_2018,8,10,2018,8/10/2018,54.7522,22.7892,Nemunas,river,N,0.59,Moderate
LTR1511,LTR1511_7.10.2021,LTR1511_2021,7,10,2021,7/10/2021,54.7522,22.7892,Nemunas,river,N,0.75,Good
LTR1512,LTR1512_15.10.2013,LTR1512_2013,15,10,2013,15/10/2013,54.8008,23.4112,Nemunas,river,N,0.5714,Moderate
LTR1512,LTR1512_30.9.2015,LTR1512_2015,30,9,2015,30/9/2015,54.8008,23.4112,Nemunas,river,HM,0.66,Good
LTR1512,LTR1512_1.10.2018,LTR1512_2018,1,10,2018,1/10/2018,54.8008,23.4112,Nemunas,river,HM,0.59,Good
LTR1513,LTR1513_28.9.2015,LTR1513_2015,28,9,2015,28/9/2015,54.9465,25.6323,Nemunas,river,N,0.55,Moderate
LTR1513,LTR1513_12.10.2021,LTR1513_2021,12,10,2021,12/10/2021,54.9465,25.6323,Nemunas,river,N,0.88,High
LTR1514,LTR1514_18.9.2012,LTR1514_2012,18,9,2012,18/9/2012,55.9803,22.9509,Venta,river,N,,
LTR1514,LTR1514_24.9.2013,LTR1514_2013,24,9,2013,24/9/2013,55.9803,22.9509,Venta,river,N,0.8571,High
LTR1514,LTR1514_17.9.2014,LTR1514_2014,17,9,2014,17/9/2014,55.9803,22.9509,Venta,river,N,0.56,Moderate
LTR1514,LTR1514_8.10.2015,LTR1514_2015,8,10,2015,8/10/2015,55.9803,22.9509,Venta,river,N,0.72,Good
LTR1514,LTR1514_26.9.2016,LTR1514_2016,26,9,2016,26/9/2016,55.9803,22.9509,Venta,river,N,0.57,Moderate
LTR1514,LTR1514_4.10.2017,LTR1514_2017,4,10,2017,4/10/2017,55.9803,22.9509,Venta,river,N,0.5,Moderate
LTR1514,LTR1514_6.10.2020,LTR1514_2020,6,10,2020,6/10/2020,55.9803,22.9509,Venta,river,N,0.59,Moderate
LTR1515,LTR1515_19.10.2011,LTR1515_2011,19,10,2011,19/10/2011,56.12143791,23.49995979,Lielupe,river,HM,,
LTR1515,LTR1515_16.10.2013,LTR1515_2013,16,10,2013,16/10/2013,56.12143791,23.49995979,Lielupe,river,HM,0.7143,High
LTR1515,LTR1515_23.9.2014,LTR1515_2014,23,9,2014,23/9/2014,56.12143791,23.49995979,Lielupe,river,HM,0.62,Good
LTR1515,LTR1515_21.10.2015,LTR1515_2015,21,10,2015,21/10/2015,56.12143791,23.49995979,Lielupe,river,HM,0.77,High
LTR1515,LTR1515_24.9.2019,LTR1515_2019,24,9,2019,24/9/2019,56.12143791,23.49995979,Lielupe,river,HM,0.5,Good
LTR1515,LTR1515_19.9.2022,LTR1515_2022,19,9,2022,19/9/2022,56.12143791,23.49995979,Lielupe,river,HM,0.58,Good
LTR1516,LTR1516_20.9.2011,LTR1516_2011,20,9,2011,20/9/2011,55.5056,24.7826,Nemunas,river,HM,,
LTR1516,LTR1516_22.9.2014,LTR1516_2014,22,9,2014,22/9/2014,55.5056,24.7826,Nemunas,river,N,0.76,High
LTR1516,LTR1516_20.9.2018,LTR1516_2018,20,9,2018,20/9/2018,55.5056,24.7826,Nemunas,river,N,0.64,Good
LTR1517,LTR1517_23.9.2011,LTR1517_2011,23,9,2011,23/9/2011,55.6175,24.414,Nemunas,river,HM,,
LTR1517,LTR1517_9.10.2014,LTR1517_2014,9,10,2014,9/10/2014,55.6175,24.414,Nemunas,river,HM,0.81,High
LTR1517,LTR1517_9.10.2017,LTR1517_2017,9,10,2017,9/10/2017,55.6175,24.414,Nemunas,river,HM,0.64,Good
LTR1517,LTR1517_22.9.2020,LTR1517_2020,22,9,2020,22/9/2020,55.6175,24.414,Nemunas,river,HM,0.48,Moderate
LTR1518,LTR1518_13.10.2011,LTR1518_2011,13,10,2011,13/10/2011,55.61862435,23.69161143,Nemunas,river,HM,,
LTR1519,LTR1519_23.9.2011,LTR1519_2011,23,9,2011,23/9/2011,55.8257,24.0902,Nemunas,river,HM,,
LTR1519,LTR1519_9.10.2014,LTR1519_2014,9,10,2014,9/10/2014,55.8257,24.0902,Nemunas,river,HM,0.6,Good
LTR1519,LTR1519_4.10.2021,LTR1519_2021,4,10,2021,4/10/2021,55.8257,24.0902,Nemunas,river,HM,0.47,Moderate
LTR1520,LTR1520_6.10.2011,LTR1520_2011,6,10,2011,6/10/2011,55.2978,24.201,Nemunas,river,HM,,
LTR1520,LTR1520_29.9.2014,LTR1520_2014,29,9,2014,29/9/2014,55.2978,24.201,Nemunas,river,HM,0.54,Good
LTR1520,LTR1520_10.10.2018,LTR1520_2018,10,10,2018,10/10/2018,55.2978,24.201,Nemunas,river,HM,0.57,Good
LTR1520,LTR1520_27.9.2021,LTR1520_2021,27,9,2021,27/9/2021,55.2978,24.201,Nemunas,river,HM,0.51,Moderate
LTR1521,LTR1521_29.9.2011,LTR1521_2011,29,9,2011,29/9/2011,55.1905,23.9679,Nemunas,river,N,,
LTR1521,LTR1521_1.10.2014,LTR1521_2014,1,10,2014,1/10/2014,55.1905,23.9679,Nemunas,river,N,0.51,Moderate
LTR1521,LTR1521_9.10.2018,LTR1521_2018,9,10,2018,9/10/2018,55.1905,23.9679,Nemunas,river,N,0.44,Moderate
LTR1521,LTR1521_21.9.2021,LTR1521_2021,21,9,2021,21/9/2021,55.1905,23.9679,Nemunas,river,N,0.45,Moderate
LTR1522,LTR1522_13.10.2011,LTR1522_2011,13,10,2011,13/10/2011,55.77862996,23.57561897,Nemunas,river,N,,
LTR1523,LTR1523_13.10.2011,LTR1523_2011,13,10,2011,13/10/2011,55.79271551,23.50644233,Nemunas,river,HM,,
LTR1524,LTR1524_28.9.2011,LTR1524_2011,28,9,2011,28/9/2011,55.46035107,23.56808711,Nemunas,river,N,,
LTR1524,LTR1524_2.10.2014,LTR1524_2014,2,10,2014,2/10/2014,55.46035107,23.56808711,Nemunas,river,HM,0.5,Moderate
LTR1524,LTR1524_13.10.2022,LTR1524_2022,13,10,2022,13/10/2022,55.46035107,23.56808711,Nemunas,river,HM,0.66,Good
LTR1525,LTR1525_6.10.2011,LTR1525_2011,6,10,2011,6/10/2011,55.1955,23.7089,Nemunas,river,N,,
LTR1525,LTR1525_30.9.2014,LTR1525_2014,30,9,2014,30/9/2014,55.1955,23.7089,Nemunas,river,HM,0.56,Moderate
LTR1525,LTR1525_18.10.2018,LTR1525_2018,18,10,2018,18/10/2018,55.1955,23.7089,Nemunas,river,HM,0.56,Good
LTR1525,LTR1525_28.9.2021,LTR1525_2021,28,9,2021,28/9/2021,55.1955,23.7089,Nemunas,river,HM,0.67,Good
LTR1526,LTR1526_21.9.2016,LTR1526_2016,21,9,2016,21/9/2016,55.1544,23.7196,Nemunas,river,N,0.6,Good
LTR1527,LTR1527_4.10.2011,LTR1527_2011,4,10,2011,4/10/2011,54.7643,23.0443,Nemunas,river,HM,,
LTR1527,LTR1527_3.10.2014,LTR1527_2014,3,10,2014,3/10/2014,54.7643,23.0443,Nemunas,river,HM,0.66,Good
LTR1527,LTR1527_2.10.2018,LTR1527_2018,2,10,2018,2/10/2018,54.7643,23.0443,Nemunas,river,HM,0.91,High
LTR1528,LTR1528_19.9.2011,LTR1528_2011,19,9,2011,19/9/2011,54.64707613,23.05156198,Nemunas,river,N,,
LTR1528,LTR1528_7.10.2014,LTR1528_2014,7,10,2014,7/10/2014,54.64707613,23.05156198,Nemunas,river,N,0.76,Good
LTR1528,LTR1528_4.10.2022,LTR1528_2022,4,10,2022,4/10/2022,54.64707613,23.05156198,Nemunas,river,N,0.42,Moderate
LTR1529,LTR1529_14.10.2011,LTR1529_2011,14,10,2011,14/10/2011,54.8902435,22.90311737,Nemunas,river,N,,
LTR1529,LTR1529_30.9.2014,LTR1529_2014,30,9,2014,30/9/2014,54.8902435,22.90311737,Nemunas,river,N,0.65,Good
LTR1530,LTR1530_13.10.2011,LTR1530_2011,13,10,2011,13/10/2011,54.917,22.8005,Nemunas,river,N,,
LTR1530,LTR1530_7.10.2014,LTR1530_2014,7,10,2014,7/10/2014,54.917,22.8005,Nemunas,river,N,0.7,Good
LTR1532,LTR1532_28.9.2011,LTR1532_2011,28,9,2011,28/9/2011,55.3182,23.4643,Nemunas,river,N,,
LTR1532,LTR1532_30.9.2014,LTR1532_2014,30,9,2014,30/9/2014,55.3182,23.4643,Nemunas,river,N,0.57,Moderate
LTR1532,LTR1532_16.10.2018,LTR1532_2018,16,10,2018,16/10/2018,55.3182,23.4643,Nemunas,river,N,0.61,Good
LTR1533,LTR1533_7.10.2020,LTR1533_2020,7,10,2020,7/10/2020,55.8506,22.9872,Venta,river,A,0.44,Moderate
LTR1534,LTR1534_21.9.2022,LTR1534_2022,21,9,2022,21/9/2022,56.14109713,22.56693552,Venta,river,HM,0.74,Good
LTR1535,LTR1535_21.9.2022,LTR1535_2022,21,9,2022,21/9/2022,56.21286463,22.55787897,Venta,river,HM,0.85,High
LTR1536,LTR1536_19.10.2010,LTR1536_2010,19,10,2010,19/10/2010,56.1397,21.5411,Venta,river,HM,,
LTR1536,LTR1536_27.9.2012,LTR1536_2012,27,9,2012,27/9/2012,56.1397,21.5411,Venta,river,HM,,
LTR1537,LTR1537_5.10.2010,LTR1537_2010,5,10,2010,5/10/2010,56.2561,21.6241,Venta,river,N,,
LTR1537,LTR1537_27.9.2012,LTR1537_2012,27,9,2012,27/9/2012,56.2561,21.6241,Venta,river,N,,
LTR1537,LTR1537_20.9.2016,LTR1537_2016,20,9,2016,20/9/2016,56.2561,21.6241,Venta,river,N,0.75,Good
LTR1537,LTR1537_21.10.2019,LTR1537_2019,21,10,2019,21/10/2019,56.2561,21.6241,Venta,river,N,0.77,Good
LTR1539,LTR1539_29.9.2014,LTR1539_2014,29,9,2014,29/9/2014,56.3268,22.45,Venta,river,HM,0.51,Moderate
LTR1539,LTR1539_19.10.2020,LTR1539_2020,19,10,2020,19/10/2020,56.3268,22.45,Venta,river,HM,0.43,Moderate
LTR1540,LTR1540_24.9.2014,LTR1540_2014,24,9,2014,24/9/2014,56.2257,22.8479,Venta,river,HM,0.6,Good
LTR1540,LTR1540_12.10.2020,LTR1540_2020,12,10,2020,12/10/2020,56.2257,22.8479,Venta,river,HM,0.46,Moderate
LTR1541,LTR1541_29.9.2014,LTR1541_2014,29,9,2014,29/9/2014,56.2222,22.632,Venta,river,N,0.76,Good
LTR1541,LTR1541_6.10.2020,LTR1541_2020,6,10,2020,6/10/2020,56.2222,22.632,Venta,river,N,0.68,Good
LTR1542,LTR1542_22.9.2011,LTR1542_2011,22,9,2011,22/9/2011,55.736,24.9115,Lielupe,river,N,,
LTR1542,LTR1542_9.10.2014,LTR1542_2014,9,10,2014,9/10/2014,55.736,24.9115,Lielupe,river,N,0.79,Good
LTR1542,LTR1542_28.9.2020,LTR1542_2020,28,9,2020,28/9/2020,55.736,24.9115,Lielupe,river,N,0.44,Moderate
LTR1543,LTR1543_23.9.2011,LTR1543_2011,23,9,2011,23/9/2011,55.738,24.6927,Lielupe,river,N,,
LTR1543,LTR1543_9.10.2014,LTR1543_2014,9,10,2014,9/10/2014,55.738,24.6927,Lielupe,river,HM,0.87,High
LTR1543,LTR1543_22.9.2020,LTR1543_2020,22,9,2020,22/9/2020,55.738,24.6927,Lielupe,river,HM,0.71,High
LTR1544,LTR1544_22.9.2011,LTR1544_2011,22,9,2011,22/9/2011,55.8114,24.7395,Lielupe,river,N,,
LTR1544,LTR1544_10.10.2017,LTR1544_2017,10,10,2017,10/10/2017,55.8114,24.7395,Lielupe,river,HM,0.42,Moderate
LTR1544,LTR1544_28.9.2020,LTR1544_2020,28,9,2020,28/9/2020,55.8114,24.7395,Lielupe,river,HM,0.66,Good
LTR1545,LTR1545_27.9.2011,LTR1545_2011,27,9,2011,27/9/2011,55.9671,24.1474,Lielupe,river,N,,
LTR1545,LTR1545_8.10.2014,LTR1545_2014,8,10,2014,8/10/2014,55.9671,24.1474,Lielupe,river,HM,0.57,Moderate
LTR1545,LTR1545_10.10.2017,LTR1545_2017,10,10,2017,10/10/2017,55.9671,24.1474,Lielupe,river,HM,0.46,Moderate
LTR1546,LTR1546_12.10.2011,LTR1546_2011,12,10,2011,12/10/2011,56.2461,24.1118,Lielupe,river,N,,
LTR1546,LTR1546_21.9.2020,LTR1546_2020,21,9,2020,21/9/2020,56.2461,24.1118,Lielupe,river,HM,0.43,Moderate
LTR1547,LTR1547_19.10.2011,LTR1547_2011,19,10,2011,19/10/2011,56.2486,23.172,Lielupe,river,HM,,
LTR1547,LTR1547_12.10.2020,LTR1547_2020,12,10,2020,12/10/2020,56.2486,23.172,Lielupe,river,HM,0.42,Moderate
LTR1548,LTR1548_24.9.2013,LTR1548_2013,24,9,2013,24/9/2013,56.26707487,24.49299522,Lielupe,river,N,0.4286,Poor
LTR1548,LTR1548_3.10.2016,LTR1548_2016,3,10,2016,3/10/2016,56.26707487,24.49299522,Lielupe,river,HM,0.7,High
LTR1548,LTR1548_3.10.2019,LTR1548_2019,3,10,2019,3/10/2019,56.26707487,24.49299522,Lielupe,river,HM,0.48,Moderate
